sep=;
"Time";"measurement.Radon";"measurement.Pressure"
"2020-05-19T17:10:00+01:00";1024.1424999999997;101.50087499999832
"2020-05-19T17:20:00+01:00";1033.4485;101.49359999999831
"2020-05-19T17:30:00+01:00";1038.8825;101.48712499999831
"2020-05-19T17:40:00+01:00";1036.5149999999999;101.48122499999832
"2020-05-19T17:50:00+01:00";1034.4795;101.47534999999831
"2020-05-19T18:00:00+01:00";1035.016;101.4686749999983
"2020-05-19T18:10:00+01:00";1040.566;101.4624749999983
"2020-05-19T18:20:00+01:00";1043.766;101.4561749999983
"2020-05-19T18:30:00+01:00";1052.3865;101.44989999999831
"2020-05-19T18:40:00+01:00";1064.6055;101.44404999999831
"2020-05-19T18:50:00+01:00";1077.8884999999998;101.43842499999832
"2020-05-19T19:00:00+01:00";1087.1567499999996;101.43274999999831
"2020-05-19T19:10:00+01:00";1092.1512499999997;101.42814999999831
"2020-05-19T19:20:00+01:00";1091.1712499999999;101.42304999999831
"2020-05-19T19:30:00+01:00";1082.9757499999998;101.41869999999831
"2020-05-19T19:40:00+01:00";1065.1417499999998;101.4142499999983
"2020-05-19T19:50:00+01:00";1041.4987499999997;101.41117499999831
"2020-05-19T20:00:00+01:00";1007.9767499999998;101.40799999999831
"2020-05-19T20:10:00+01:00";975.6572499999999;101.40619999999831
"2020-05-19T20:20:00+01:00";945.6507499999998;101.4054499999983
"2020-05-19T20:30:00+01:00";916.6242499999998;101.4053749999983
"2020-05-19T20:40:00+01:00";883.1392499999998;101.4061999999983
"2020-05-19T20:50:00+01:00";849.7652499999998;101.4061249999983
"2020-05-19T21:00:00+01:00";820.3687499999999;101.40607499999831
"2020-05-19T21:10:00+01:00";786.3842499999998;101.40669999999831
"2020-05-19T21:20:00+01:00";747.8487499999999;101.40824999999832
"2020-05-19T21:30:00+01:00";706.7597499999999;101.41167499999833
"2020-05-19T21:40:00+01:00";670.3282499999998;101.41557499999831
"2020-05-19T21:50:00+01:00";633.4757499999998;101.42082499999832
"2020-05-19T22:00:00+01:00";601.7272499999998;101.42739999999831
"2020-05-19T22:10:00+01:00";576.4254999999997;101.43472499999832
"2020-05-19T22:20:00+01:00";555.9827499999998;101.44244999999833
"2020-05-19T22:30:00+01:00";537.3532499999998;101.45069999999832
"2020-05-19T22:40:00+01:00";523.3482499999998;101.45944999999833
"2020-05-19T22:50:00+01:00";512.3032499999997;101.46809999999832
"2020-05-19T23:00:00+01:00";509.1212499999998;101.47647499999832
"2020-05-19T23:10:00+01:00";508.6777499999997;101.48437499999832
"2020-05-19T23:20:00+01:00";511.74824999999976;101.49279999999833
"2020-05-19T23:30:00+01:00";515.0412499999998;101.50049999999833
"2020-05-19T23:40:00+01:00";517.9637499999997;101.50764999999834
"2020-05-19T23:50:00+01:00";518.5007499999997;101.51472499999832
"2020-05-20T00:00:00+01:00";516.3542499999996;101.52099999999834
"2020-05-20T00:10:00+01:00";512.6727499999997;101.52729999999833
"2020-05-20T00:20:00+01:00";505.84574999999967;101.53364999999833
"2020-05-20T00:30:00+01:00";497.0767499999996;101.54004999999833
"2020-05-20T00:40:00+01:00";484.81074999999964;101.54587499999833
"2020-05-20T00:50:00+01:00";468.95124999999973;101.55009999999832
"2020-05-20T01:00:00+01:00";449.62374999999975;101.55349999999832
"2020-05-20T01:10:00+01:00";425.57474999999977;101.55594999999832
"2020-05-20T01:20:00+01:00";397.0042499999998;101.55719999999833
"2020-05-20T01:30:00+01:00";365.20549999999974;101.55742499999833
"2020-05-20T01:40:00+01:00";334.92124999999976;101.55709999999833
"2020-05-20T01:50:00+01:00";306.6717499999998;101.55564999999834
"2020-05-20T02:00:00+01:00";278.6447499999998;101.55452499999834
"2020-05-20T02:10:00+01:00";255.7057499999998;101.55289999999835
"2020-05-20T02:20:00+01:00";236.2437499999998;101.55147499999833
"2020-05-20T02:30:00+01:00";220.83324999999985;101.54917499999833
"2020-05-20T02:40:00+01:00";208.1237499999999;101.54597499999832
"2020-05-20T02:50:00+01:00";197.06924999999987;101.54284999999831
"2020-05-20T03:00:00+01:00";186.91274999999987;101.53867499999832
"2020-05-20T03:10:00+01:00";177.6442499999999;101.53459999999832
"2020-05-20T03:20:00+01:00";169.89324999999988;101.53099999999831
"2020-05-20T03:30:00+01:00";162.69724999999988;101.52722499999831
"2020-05-20T03:40:00+01:00";156.88874999999987;101.5223749999983
"2020-05-20T03:50:00+01:00";152.68924999999987;101.51759999999831
"2020-05-20T04:00:00+01:00";149.3407499999999;101.51307499999831
"2020-05-20T04:10:00+01:00";147.1257499999999;101.50834999999832
"2020-05-20T04:20:00+01:00";146.8117499999999;101.50467499999831
"2020-05-20T04:30:00+01:00";147.6442499999999;101.50044999999832
"2020-05-20T04:40:00+01:00";149.21674999999988;101.49647499999831
"2020-05-20T04:50:00+01:00";151.55674999999988;101.49217499999831
"2020-05-20T05:00:00+01:00";152.19499999999988;101.48872499999831
"2020-05-20T05:10:00+01:00";152.1024999999999;101.4855749999983
"2020-05-20T05:20:00+01:00";151.25099999999992;101.4820749999983
"2020-05-20T05:30:00+01:00";150.1034999999999;101.4793749999983
"2020-05-20T05:40:00+01:00";147.5349999999999;101.4761499999983
"2020-05-20T05:50:00+01:00";144.96649999999994;101.4734499999983
"2020-05-20T06:00:00+01:00";143.83799999999994;101.4716249999983
"2020-05-20T06:10:00+01:00";144.36549999999994;101.46942499999831
"2020-05-20T06:20:00+01:00";146.47499999999997;101.4672749999983
"2020-05-20T06:30:00+01:00";148.26899999999995;101.4658749999983
"2020-05-20T06:40:00+01:00";150.35899999999995;101.4643999999983
"2020-05-20T06:50:00+01:00";151.81999999999994;101.46372499999832
